stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
184005,184005,FLAT SHOALS RD @ SHOALS CREEK DR,0 FLAT SHOALS & SHOALS CREEK,33.58398,-84.48404,,,,,,0
184006,184006,KIMBERLY MILL RD @ FLAT SHOALS RD,0 KIMBERLY MILL & FLAT SHOALS,33.581967,-84.487225,,,,,,0
184008,184008,HARPER VALLEY DR @ MICHAEL DR,0 HARPER VALLEY & MICHAEL,33.586384,-84.480797,,,,,,0
184010,184010,CARRIAGE LN@HILLANDALE DR,0 CARRIAGE LN & HILLANDALE DR,33.591802,-84.479624,,,,,,0
184012,184012,FLAT SHOALS RD @ HILLANDALE RD,0 FLAT SHOALS RD & HILLANDALE DR,33.588377,-84.476189,,,,,,0
184018,184018,OLD NATIONAL HWY @ 5403,,33.608532,-84.471474,,,,,,0
184026,184026,OLD NATIONAL HWY @ PLEASANT HILL RD,0 OLD NATIONAL HWY & PLEASANT HILL RD,33.5997,-84.47097,,,,,,0
184027,184027,OLD NATIONAL @ BURDETT RD,0 OLD NATIONAL & BURDETT,33.597406,-84.469785,,,,,,0
184029,184029,OLD NATIONAL HWY @ BURDETT RD,0 OLD NATIONAL & BURDETT,33.596357,-84.468803,,,,,,0
184030,184030,OLD NATIONAL HWY @ LANTERN LN,0 OLD NATIONAL & LANTERN,33.594978,-84.468704,,,,,,0
184032,184032,OLD NATIONAL HWY@LANTERN LN,0 OLD NATIONAL & LANTERN,33.593315,-84.468597,,,,,,0
184034,184034,OLD NATIONAL HWY@WEXFORD DR,0 OLD NATIONAL & WEXFORD,33.591091,-84.468803,,,,,,0
184036,184036,OLD NATIONAL HWY @ FLAT SHOALS RD,0 OLD NATIONAL & FLAT SHOALS,33.589897,-84.469025,,,,,,0
184038,184038,OLD NATIONAL HWY @ FLAT SHOALS RD,0 OLD NATIONAL & FLAT SHOALS,33.589607,-84.468727,,,,,,0
184040,184040,OLD NATIONAL HWY @ WEXFORD DR,0 OLD NATIONAL HWY & WEXFORD DR,33.591171,-84.46847,,,,,,0
184042,184042,OLD NATIONAL HWY @ SHERIFF RD,0 OLD NATIONAL HWY & SHERIFF RD,33.593383,-84.468224,,,,,,0
184044,184044,OLD NATIONAL HWY@BURDETT RD,0 OLD NATIONAL & BURDETT,33.594955,-84.468369,,,,,,0
184048,184048,OLD NATIONAL HWY @ PLEASANT HILL RD,0 OLD NATIONAL HWY & PLEASANT HILL RD,33.600157,-84.471123,,,,,,0
184050,184050,OLD NATIONAL HWY @ JEROME RD,0 OLD NATIONAL & JEROME,33.60273,-84.472107,,,,,,0
184052,184052,OLD NATIONAL HWY @ SURREY TRL,0 OLD NATIONAL & SURREY,33.605464,-84.471544,,,,,,0
184056,184056,FLAT SHOALS RD @ OLD NATIONAL HWY,0 FLAT SHOALS RD & OLD NATIONAL HWY,33.588869,-84.469637,,,,,,0
184057,184057,FLAT SHOALS RD @ SHOALS CREEK DR,0 FLAT SHOALS & SHOALS CREEK,33.584234,-84.484115,,,,,,0
184058,184058,FLAT SHOALS RD @ GUILFORD LN,0 FLAT SHOALS & GUILFORD,33.589135,-84.475597,,,,,,0
184060,184060,FLAT SHOALS RD @ KIMBERLY MILL RD,0 FLAT SHOALS & KIMBERLY MILL,33.582877,-84.487839,,,,,,0
184061,184061,FLAT SHOALS RD @ RED OAK RD,0 FLAT SHOALS & RED OAK,33.582292,-84.491918,,,,,,0
184062,184062,OLD NATIONAL HWY @ 5400,,33.608929,-84.471069,,,,,,0
184064,184064,HILLANDALE DR @ CARRIAGE LN,0 HILLANDALE & CARRIAGE,33.591343,-84.47863,,,,,,0
184066,184066,FLAT SHOALS RD @ HILLANDALE DR,0 FLAT SHOALS & HILLANDALE,33.58845,-84.47684,,,,,,0
184070,184070,FLAT SHOALS RD @ 3060,,33.58223,-84.490513,,,,,,0
184072,184072,HARPER VALLEY DR @ FLAT SHOALS RD,0 HARPER VALLEY & FLAT SHOALS,33.585882,-84.48051,,,,,,0
184074,184074,OLD FARM RD @ GREEN TRAIL DR,0 OLD FARM & GREEN TRAIL,33.589582,-84.482466,,,,,,0
184076,184076,OLD FARM RD @ GREEN TRAIL DR,0 OLD FARM RD & GREEN TRAIL DR,33.589434,-84.482266,,,,,,0
184082,184082,SCOFIELD RD @ BRITLEY TER,0 SCOFIELD & BRITLEY,33.606094,-84.463401,,,,,,0
184086,184086,SCOFIELD RD @ BRITTANY TRL,0 SCOFIELD RD & BRITTANY TRL,33.608788,-84.463185,,,,,,0
184088,184088,BUFFINGTON RD@SABLE RUN RD,0 BUFFINGTON RD & SABLE RUN RD,33.601719,-84.500031,,,,,,0
184090,184090,BUFFINGTON RD@SABLE RUN RD,0 BUFFINGTON RD & SABLE RUN RD,33.601836,-84.49989,,,,,,0
184092,184092,BUFFINGTON RD @ ESTES DR,0 BUFFINGTON & ESTES,33.60458,-84.50007,,,,,,0
184094,184094,HILLANDALE DR @ OCEAN VALLEY DR,0 HILLANDALE & OCEAN VALLEY,33.589456,-84.477398,,,,,,0
184096,184096,HILLANDALE DR @ OCEAN VALLEY DR,0 HILLANDALE & OCEAN VALLEY,33.589581,-84.477889,,,,,,0
184098,184098,BUFFINGTON RD @ ROYAL SOUTH PKWY,BUFFINGTON RD & ROYAL SOUTH PKY,33.597156,-84.498187,,,,,,0
184099,184099,BUFFINGTON RD @ ROYAL SOUTH PKWY,BUFFINGTON RD & ROYAL SOUTH PKY,33.597004,-84.497959,,,,,,0
184100,184100,BUFFINGTON RD@ESTES DR,0 BUFFINGTON & ESTES,33.60418,-84.4998,,,,,,0
190004,190004,W BROAD ST @ SHAW DR,0 W BROAD ST & SHAW DR,33.572773,-84.569469,,,,,,0
190010,190010,W BROAD ST @ DODD ST,0 BROAD & DODD,33.567785,-84.579539,,,,,,0
190012,190012,W BROAD ST @ 152,,33.568834,-84.577406,,,,,,0
190014,190014,W BROAD ST @ ELDER ST,0 W BROAD ST & ELDER ST,33.569958,-84.575132,,,,,,0
190016,190016,W BROAD ST @ ESTES DR,0 W BROAD ST & ESTES DR,33.571847,-84.571104,,,,,,0
190020,190020,W BROAD ST @ BROOKS DR,0 W BROAD ST & BROOKS DR,33.560566,-84.587129,,,,,,0
190021,190021,BEVERLY ENGRAM PKY @ SHANNON CHASE DR,0 BEVERLY ENGRAM & SHANNON CHASE,33.569705,-84.562351,,,,,,0
190022,190022,BROAD ST@ROBERTS ST,0 W BROAD ST & ROBERTS ST,33.55974,-84.588384,,,,,,0
190024,190024,S MAIN ST @ 421,421 S MAIN ST & MAXWELL RD,34.066208,-84.306178,,,,,,0
190034,190034,ROOSEVELT HWY @ VILLAGE CENTER BLVD,,33.553423,-84.598079,,,,,,0
190052,190052,BEVERLY ENGRAM PKWY @ JONESBORO RD,0 BEVERLY ENGRAM PKY & JONESBORO RD,33.572129,-84.564846,,,,,,0
190058,190058,W BROAD ST @ DODD ST,0 W BROAD ST & DODD ST,33.567817,-84.579876,,,,,,0
190060,190060,SMITH ST @ BROAD ST,0 SMITH ST & W BROAD ST,33.565904,-84.58257,,,,,,0
190062,190062,BEVERLY ENGRAM PKY @ GRESHAM ST,0 BEVERLY ENGRAM & GRESHAM,33.56937,-84.55444,,,,,,0
190064,190064,ROOSEVELT HWY @ BEVERLY ENGRAM PKWY,0 ROOSEVELT HWY & BEVERLY ENGRAM PKY,33.574508,-84.565938,,,,,,0
191003,191003,JONESBORO RD @ LONDONDERRY WAY,0 JONESBORO & LONDONDERRY,33.56817,-84.53743,,,,,,0
191004,191004,JONESBORO RD @ SHANNON PKY,0 JONESBORO RD & SHANNON PKY S,33.568625,-84.539327,,,,,,0
191005,191005,JONESBORO RD@4751,,33.569809,-84.542768,,,,,,0
191007,191007,BEVERLY ENGRAM PKWY @ GRESHAM ST,0 BEVERLY ENGRAM & GRESHAM,33.56969,-84.55453,,,,,,0
191009,191009,BEVERLY ENGRAM PKWY @ PARKWAY RD,BEVERLY ENGRAM PKY & PARKWAY RD,33.570386,-84.563149,,,,,,0
191011,191011,W BROAD ST @ ESTES DR,0 W BROAD ST & ESTES DR,33.571253,-84.572631,,,,,,0
191013,191013,W BROAD ST @ ELDER ST,0 W BROAD ST & ELDER ST,33.570218,-84.574808,,,,,,0
191020,191020,JONESBORO RD@4770,,33.56986,-84.5435,,,,,,0
191030,191030,ROOSEVELT HWY @ GRESHAM ST,0 ROOSEVELT HWY & GRESHAM ST,33.579787,-84.554587,,,,,,0
191032,191032,ROOSEVELT HWY@THOMPSON,0 ROOSEVELT & THOMPSON,33.57859,-84.557495,,,,,,0
191034,191034,ROOSEVELT HWY@WESTBROOK PL,0 ROOSEVELT & WESTBROOK,33.577545,-84.559654,,,,,,0
191036,191036,ROOSEVELT HWY@LOWER DIXIE LAKE RD,0 ROOSEVELT & LOWER DIXIE LAKE,33.576046,-84.562805,,,,,,0
191038,191038,ROOSEVELT HWY @ GA-138  W,0 ROOSEVELT HWY & GA-138,33.574445,-84.566372,,,,,,0
191042,191042,ROOSEVELT HWY @ GRESHAM ST,0 ROOSEVELT HWY & GRESHAM ST,33.579509,-84.554879,,,,,,0
191044,191044,ROOSEVELT HWY @ THOMPSON DR,0 ROOSEVELT & THOMPSON,33.578036,-84.557988,,,,,,0
191046,191046,ROOSEVELT HWY @ WESTBROOK PL,0 ROOSEVELT HWY & WESTBROOK PL,33.57718,-84.55984,,,,,,0
191048,191048,ROOSEVELT HWY @ LOWER DIXIE LAKE RD,0 ROOSEVELT & LOWER DIXIE LAKE,33.575924,-84.562623,,,,,,0
191058,191058,ROOSEVELT HWY @ 6935,,33.54379,-84.613567,,,,,,0
191064,191064,ROOSEVELT HWY@6737,,33.547528,-84.607097,,,,,,0
191070,191070,BEVERLY ENGRAM PKWY @ JONESBORO RD,0 BEVERLY ENGRAM PKY & JONESBORO RD,33.570448,-84.545969,,,,,,0
191072,191072,BEVERLY ENGRAM PKY @ JONESBORO RD,0 BEVERLY ENGRAM & JONESBORO,33.570244,-84.545612,,,,,,0
191078,191078,ROOSEVELT HWY @ 6935,,33.543505,-84.613286,,,,,,0
191082,191082,W BROAD ST @ E BROAD ST,0 BROAD & BROAD,33.570421,-84.574023,,,,,,0
191084,191084,JONESBORO RD @ SHANNON WAY,0 JONESBORO RD & UNNAMED ST,33.567716,-84.536667,,,,,,0
191086,191086,BEVERLY ENGRAM PKWY @ 5250,5250 BEVERLY ENGRAM PKY,33.568941,-84.556442,,,,,,0
191088,191088,BEVERLY ENGRAM PKY @ GRESHAM ST,0 BEVERLY ENGRAM PKY & GRESHAM ST,33.568887,-84.556236,,,,,,0
191090,191090,ROOSEVELT HWY @ VILLAGE CENTER BLVD,0 ROOSEVELT HWY & VILLAGE CENTER BLVD,33.55362,-84.598025,,,,,,0
191091,191091,GA-138 E @ JONESBORO RD,0 BEVERLY ENGRAM PKY & JONESBORO RD,33.572316,-84.565075,,,,,,0
192002,192002,FLAT SHOALS RD @ CONNELL RD,0 FLAT SHOALS & CONNELL,33.580326,-84.502921,,,,,,0
192004,192004,FLAT SHOALS RD @ CONNELL RD,0 FLAT SHOALS & CONNELL,33.580444,-84.502434,,,,,,0
192008,192008,FLAT SHOALS RD@3650,,33.582985,-84.507663,,,,,,0
192010,192010,FLAT SHOALS RD @ BUFFINGTON RD,0 FLAT SHOALS & BUFFINGTON,33.583269,-84.507565,,,,,,0
193002,193002,FLAT SHOALS RD @ HIDDEN BROOK TRL,0 FLAT SHOALS RD & HIDDEN BROOK TRL,33.578668,-84.498211,,,,,,0
193004,193004,FLAT SHOALS RD @ EL CAUDILLO CT,0 FLAT SHOALS & EL CAUDILLO,33.579498,-84.49543,,,,,,0
193006,193006,FLAT SHOALS RD @ TAHOE DR,0 FLAT SHOALS & TAHOE,33.580421,-84.494286,,,,,,0
193008,193008,KIMBERLY MILL RD @ KIMBERLY MILL LN,0 KIMBERLY MILL RD & KIMBERLY MILL LN,33.576004,-84.489159,,,,,,0
193010,193010,CADIZ CIR @ KIMBERLY MILL RD,0 CADIZ CIR & KIMBERLY MILL RD,33.573943,-84.490109,,,,,,0
193012,193012,CADIZ CIR @ CADIZ LN N,0 CADIZ CIR & CADIZ LN N,33.573753,-84.492126,,,,,,0
193014,193014,CADIZ CIR @ CADIZ LN S,0 CADIZ CIR & CADIZ LN S,33.571747,-84.491862,,,,,,0
193016,193016,CADIZ CIR @ KIMBERLY MILL RD,0 CADIZ CIR & KIMBERLY MILL RD,33.57149,-84.490625,,,,,,0
193018,193018,KIMBERLY MILL RD @ ADENA LN W,0 KIMBERLY MILL & ADENA,33.572384,-84.490166,,,,,,0
193020,193020,KIMBERLY MILL RD @ PINEY FORK LN,0 KIMBERLY MILL & PINEY FORK,33.573425,-84.489769,,,,,,0
193022,193022,KIMBERLY MILL RD @ VALLEY BEND RD,0 KIMBERLY MILL RD & VALLEY BEND RD,33.57716,-84.488337,,,,,,0
193024,193024,KIMBERLY MILL RD @ 6400,,33.579666,-84.487091,,,,,,0
193026,193026,FLAT SHOALS RD @ TAHOE DR,0 FLAT SHOALS & TAHOE,33.580933,-84.494209,,,,,,0
193028,193028,FLAT SHOALS RD @ EL CAUDILLO CT,0 FLAT SHOALS & EL CAUDILLO,33.580017,-84.49559,,,,,,0
193030,193030,KIMBERLY MILL RD @ KEENAN RD,0 KIMBERLY MILL & KEENAN,33.575119,-84.489481,,,,,,0
193032,193032,KIMBERLY MILL RD @ KEENAN RD,0 KIMBERLY MILL & KEENAN,33.574742,-84.48919,,,,,,0
197030,197030,ROOSEVELT HWY @ BISHOP RD,0 ROOSEVELT HWY & BISHOP RD,33.541613,-84.616263,,,,,,0
197036,197036,ROOSEVELT HWY@HOBGOOD RD,0 ROOSEVELT HWY & HOBGOOD RD,33.537422,-84.633702,,,,,,0
197040,197040,ROOSEVELT HWY@JOHN RIVERS RD,0 ROOSEVELT & JOHN RIVERS,33.549029,-84.60479,,,,,,0
197100,197100,ROOSEVELT HWY @ JOHN RIVERS RD,0 ROOSEVELT HWY & JOHN RIVERS RD,33.549064,-84.605057,,,,,,0
197110,197110,ROOSEVELT HWY@BISHOP RD,0 ROOSEVELT HWY & BISHOP RD,33.541334,-84.617043,,,,,,0
197130,197130,ROOSEVELT HWY@HOBGOOD RD,0 ROOSEVELT & HOBGOOD,33.537542,-84.63414,,,,,,0
197140,197140,ROOSEVELT HWY@WALNUT WAY,0 ROOSEVELT HWY & WALNUT WAY,33.529376,-84.658061,,,,,,0
200002,906386,ROOSEVELT HWY@WILKERSON MILL RD,0 ROOSEVELT HWY & WILKERSON MILL RD,33.535597,-84.643138,,,,,,0
200010,906387,MAIN ST@GRIFFITH DR,0 MAIN ST & GRIFFITH DR,33.526647,-84.663621,,,,,,0
200012,906388,MAIN ST@SIMS ST,0 MAIN & SIMS,33.523399,-84.665416,,,,,,0
200013,906389,ROOSEVELT HWY @ PHIPPS RD,0 ROOSEVELT HWY & PHIPPS RD,33.528321,-84.660799,,,,,,0
200014,906390,MAIN ST@ HARRIS AVE,0 MAIN ST & HARRIS AVE,33.523095,-84.66598,,,,,,0
200016,906391,MAIN ST@JACKSON AVE,0 MAIN ST & JACKSON AVE,33.521283,-84.66711,,,,,,0
200018,906392,MAIN ST @ TOOMBS ST,0 MAIN ST & TOOMBS ST,33.517397,-84.669803,,,,,,0
200020,906393,ROOSEVELT HWY @ TATUM RD,0 ROOSEVELT HWY & TATUM RD,33.53603,-84.64173,,,,,,0
200026,906394,ROOSEVELT HWY@GULLATT RD,0 ROOSEVELT HWY & GULLATT RD,33.537684,-84.626017,,,,,,0
200030,906395,ROOSEVELT HWY@WALNUT WAY,0 ROOSEVELT & WALNUT,33.528898,-84.658906,,,,,,0
200032,906396,MAIN ST@PARK ST,0 MAIN & PARK,33.524559,-84.664682,,,,,,0
200034,906397,MAIN ST@GRIFFITH DR,0 MAIN & GRIFFITH,33.526527,-84.663474,,,,,,0
200100,906398,ROOSEVELT HWY@GULLATT RD,0 ROOSEVELT & GULLATT,33.538074,-84.625431,,,,,,0
555300,555300,SIX FLAGS PKWY @ SERVICE RD,0 SIX FLAGS PKY SW & S SERVICE RD,33.771776,-84.552421,,,,,,0
770045,770045,LANGSTON AVE SW @ SYLVAN RD SW,0 LANGSTON & SYLVAN,33.702411,-84.418654,,,,,,0
770368,770368,FLAT SHOALS AVE@BLAKE AVE,0 FLAT SHOALS & BLAKE,33.733251,-84.339684,,,,,,0
770627,770627,WOODLAND HILLS DR@JANES LN,0 WOODLAND HILLS DR NE & JANES LN NE,33.812069,-84.344556,,,,,,0
770830,770830,BAKERS FERRY RD@CHARTER OAK DR,0 BAKERS FERRY RD SW & CHARTER OAK DR SW,33.760411,-84.51078,,,,,,0
770902,770902,LINKWOOD RD @ 194,,33.760659,-84.482673,,,,,,0
770912,770912,COLLIER DR @ 3057,,33.764313,-84.4867,,,,,,0
771680,771680,MIDWAY RD@2555,,33.757884,-84.284569,,,,,,0
771688,771688,MIDWAY RD@CONWAY RD,0 MIDWAY & CONWAY,33.756996,-84.279765,,,,,,0
771708,771708,CARTER RD@1433,,33.751614,-84.276436,,,,,,0
772066,772066,GLENWOOD AVE@2225,2225 GLENWOOD AVE SE,33.740259,-84.315691,,,,,,0
773086,773086,MT VERNON RD@NORTHCHESTER CT,0 MT VERNON & NORTHCHESTER,33.956274,-84.304272,,,,,,0
773140,773140,N PEACHTREE RD @ PEELER RD,0 PEACHTREE & PEELER,33.935488,-84.293989,,,,,,0
774248,906878,DELOWE DR@1700,1700 DELOWE DR SW,33.709611,-84.460114,,,,,,0
775506,907247,NORTHSIDE DR @ KINGSWOOD LN,,33.831977,-84.407717,,,,,,0
777100,908797,MT VERNON RD @ N  PEACHTREE RD,MT VERNON RD & N PEACHTREE RD,33.958232,-84.30143,,,,,,0
999544,907766,NORTH SPRINGS STATION,7010 PEACHTREE DUNWOODY RD & PERIMETER CTR W,33.94495,-84.357275,,,,,,0
999549,907775,LINDBERGH CENTER STATION,2424 PIEDMONT RD NE & METRO ATLANTA RAPID TRANSIT ATHRTY,33.823501,-84.369313,,,,,,0
999673,120024,KIMBERLY RD @ FAIRLY WAY,KIMBERLY RD SW & FAIRLY WAY SW,33.719657,-84.520897,,,,,,0
999690,907823,LINDBERGH CENTER STATION,2424 PIEDMONT RD NE & METRO ATLANTA RAPID TRANSIT ATHRTY,33.823447,-84.369324,,,,,,0
999738,901174,JOHNSON RD NE @ BRIARCLIFF RD NE,JOHNSON RD NE & ZONOLITE RD NE,33.804651,-84.337984,,,,,,0
999742,772466,RAINBOW DR @ KELLEY CHAPEL RD,,33.707184,-84.224094,,,,,,0
999743,212849,MEMORIAL DR @ HOOPER ALEXANDER DR,,33.751714,-84.272814,,,,,,0
999751,901234,BOULEVARD NE @ IRWIN ST NE,,33.757588,-84.372059,,,,,,0
999755,901227,JOHN WESLEY DOBBS AVE @ HOWELL ST,JOHN WESLEY DOBBS AVE NE & HOWELL ST NE,33.759379,-84.370245,,,,,,0
999756,901228,BOULEVARD NE @ IRWIN ST NE,,33.757686,-84.372135,,,,,,0
999759,901173,BRIARCLIFF RD NE@WILLOW LAKE DR,BRIARCLIFF RD NE & WILLOW LAKE DR NE,33.821307,-84.334679,,,,,,0
999762,901165,10TH ST NE @ JUNIPER ST NE,,33.781777,-84.382427,,,,,,0
999764,901229,10TH ST NE @ PIEDMONT AVE NE,,33.781823,-84.380339,,,,,,0
999765,901230,10TH ST NE @ PIEDMONT AVE NE,,33.781751,-84.380535,,,,,,0
999766,901231,10TH ST NE @ JUNIPER ST NE,,33.781706,-84.382373,,,,,,0
999772,116086,CHEROKEE AVE SE @ BASS ST SE,CHEROKEE AVE SE & UNNAMED ST,33.734798,-84.373556,,,,,,0
999774,901167,WOODLAND AVE NE@1155,,33.814682,-84.349964,,,,,,0
999775,901168,WOODLAND AVE NE@1217,,33.813957,-84.347505,,,,,,0
999777,901170,WOODLAND AVE NE @ 1220,,33.813787,-84.347179,,,,,,0
999778,901232,WOODLAND AVE NE @ 1170,,33.814664,-84.348049,,,,,,0
999779,901233,NORTH POINT PKWY@EXECUTIVE DRIVE,NORTHPOINT,34.069716,-84.258924,,,,,,0
999780,901235,NORTH POINT PKWY @ OLD MILTON PKWY,NORTH POINT PKY & OLD MILTON PKY,34.068295,-84.261141,,,,,,0
999782,901237,WESTPARK DR @ 4175,4175 WESTPARK DR SW & KENORA DR SW,33.73733,-84.557701,,,,,,0
999790,212843,MEMORIAL DR @ HOOPER ALEXANDER DR,,33.752098,-84.272455,,,,,,0
999792,901244,WINN WAY @ 460,440 WINN WAY,33.787636,-84.279392,,,,,,0
999795,901241,17TH ST @ SPRING ST,17TH ST NW & SPRING ST,33.791843,-84.389047,,,,,,0
999796,901242,17TH ST @ MARKET ST,17TH ST NW & MARKET ST NW,33.79132,-84.395442,,,,,,0
999797,901243,17TH ST @ ATLANTIC DR NW,17TH ST NW & ATLANTIC DR NW,33.791346,-84.397433,,,,,,0
999804,212819,CONTINENTAL COLONY PKWY SW @ GREENBRIAR PKWY SW,CONTINENTAL COLONY PKY SW & GREENBRIAR PKY SW,33.686287,-84.49128,,,,,,0
999805,212821,JEFFERSON AVE @ JEWEL ST,,33.685065,-84.425097,,,,,,0
999809,136086,ASTOR AVE@ARROW ST,ASTOR AVE SW & ARROW ST SW,33.701617,-84.425824,,,,,,0
999810,136084,ASTOR AVE @ ARROW ST,ASTOR AVE SW & ARROW ST SW,33.701545,-84.425922,,,,,,0
999811,901245,DUNWOODY PARK@DUNWOODY PARK SOUTH,,33.92404,-84.311311,,,,,,0
999812,901246,TILLY MILL RD@COLDSTREAM DR,,33.936608,-84.288676,,,,,,0
999813,901292,DUNWOODY PARK@DUNWOODY PARK SOUTH,,33.923941,-84.3113,,,,,,0
999819,159080,CLEVELAND AVE SE @ LOIS LN SE,,33.681046,-84.387697,,,,,,0
999822,134024,HILLANDALE DR@SOMERSET PKWY,HILLANDALE DR & SOMERSET PKY,33.705589,-84.142372,,,,,,0
999823,901339,LAWRENCEVILLE HWY @ 4375,,33.857529,-84.205296,,,,,,0
999840,158010,BAYARD ST @ PINE AVE,,33.67865,-84.43145,,,,,,0
999841,159058,CLEVELAND AVE @ FORREST HILLS DR,,33.68103,-84.40047,,,,,,0
999843,165032,N DESERT DR@CAMP CREEK PKWY,,33.65734,-84.49491,,,,,,0
999844,165034,N DESERT DR @ CAMP CREEK PKWY,,33.6572,-84.49467,,,,,,0
999845,165084,REDWINE RD @ CREST RIDGE DR,,33.66109,-84.50135,,,,,,0
999846,165086,REDWINE RD @ CREST RIDGE DR,,33.660929,-84.501499,,,,,,0
999847,165092,REDWINE RD @ N DESERT DR,,33.66066,-84.49545,,,,,,0
999848,166044,VIRGINIA AVE@VICTORIA ST,,33.659668,-84.452764,,,,,,0
999849,166052,VIRGINIA AVE@HEMPHILL ST,,33.65982,-84.44972,,,,,,0
999850,153060,CLIFTON SPRINGS RD @ PINE SPRINGS MNR,,33.69205,-84.288909,,,,,,0
999851,153062,CLIFTON SPRINGS RD @ BUNNY LN,,33.691764,-84.291158,,,,,,0
999852,153064,CLIFTON SPRINGS RD @ BUNNY LN,,33.69163,-84.29129,,,,,,0
999853,154034,RIVER RD@KRISTA LN,,33.674396,-84.249853,,,,,,0
999856,151034,REDFORD DR@NATHAM DR,REDFORD DR SE & NATHAM DR SE,33.687826,-84.356713,,,,,,0
999857,132122,MILLER RD@PANOLA INDUSTRIAL BLVD,,33.705001,-84.182192,,,,,,0
999858,132124,MILLER RD@CHATOOGA DR,,33.7023,-84.184011,,,,,,0
999859,132126,MINOLA DR@MILLER RD,,33.701064,-84.183818,,,,,,0
999860,132128,MINOLA DR@5075,,33.70107,-84.18125,,,,,,0
999861,132130,MINOLA DR@5195,,33.70107,-84.17863,,,,,,0
999862,132132,MINOLA DR@5215,,33.701028,-84.176202,,,,,,0
999863,132134,MINOLA DR@PANOLA RD,MINOLA DR & FAIRINGTON RD,33.700959,-84.172052,,,,,,0
999867,132142,W FAIRINGTON PKWY@BUCKINGHAM WAY,,33.69913,-84.16653,,,,,,0
999874,133074,HILLANDALE DR @ JW WILLIAMS SR LN,,33.705017,-84.166971,,,,,,0
999875,133162,HILLANDALE DR @ 5850,,33.703686,-84.150601,,,,,,0
999876,133164,HILLANDALE DR@CONCEPTS 21 DR,,33.70367,-84.15965,,,,,,0
999877,133166,HILLANDALE DR @ PANOLA RD,,33.70698,-84.16881,,,,,,0
999879,134048,HILLANDALE DR@6136,,33.7058,-84.1404,,,,,,0
999894,129009,FLAT SHOALS RD @ COOK RD,,33.71628,-84.30648,,,,,,0
999895,129011,FLAT SHOALS RD @ 2ND AVE,,33.718829,-84.309119,,,,,,0
999898,116072,CHEROKEE AVE @ GRANT PARK PL,,33.73232,-84.37354,,,,,,0
999902,122054,DELOWE DR@CAMPBELLTON RD,,33.70636,-84.45721,,,,,,0
999903,122058,MYRTLE DR@1890,1890 MYRTLE DR SW,33.70413,-84.455085,,,,,,0
999904,122062,MYRTLE DR @ 1881,1881 MYRTLE DR SW & PLAZA LN SW,33.703798,-84.45515,,,,,,0
999905,122124,DELOWE DR@ALISON CT,,33.70087,-84.4574,,,,,,0
999915,211333,N INDIAN CREEK DR @ ROCKBRIDGE RD,,33.785678,-84.236717,,,,,,0
999916,900746,ROCKBRIDGE RD@S SUSAN CREEK DR,,33.785902,-84.225504,,,,,,0
999918,900748,FAIRBURN RD SW @ MAYS XING SW,,33.732144,-84.509995,,,,,,0
999919,900749,FAIRBURN RD SW @ MAYS XING SW,,33.732484,-84.510224,,,,,,0
999922,900844,17TH ST @ STATE ST,17TH ST NW & STATE ST NW,33.79113,-84.398803,,,,,,0
999923,900845,17TH ST @ MARKET ST,17TH ST NW & MARKET ST NW,33.791088,-84.395018,,,,,,0
999928,900848,BOLTON RD@BOLFAIR DR,BOLTON RD NW & BOLFAIR DR NW,33.77719,-84.501435,,,,,,0
999947,184028,BUFFINGTON RD @ OLD BILL COOK RD,,33.593433,-84.497213,,,,,,0
999948,184046,BUFFINGTON RD@OLD BILL COOK RD,,33.593272,-84.497115,,,,,,0
999949,184102,BUFFINGTON RD@ BIRDSEYE TRL,,33.590626,-84.500342,,,,,,0
999957,902882,CAROLINE ST @ 1270,1270 CAROLINE ST NE,33.758437,-84.347065,,,,,,0
999958,146002,N MARTIN ST@GUS THORNHILL DR,N MARTIN ST & GUS THORNHILL JR DR,33.677624,-84.437914,,,,,,0
999960,149038,OLD HAPEVILLE RD@2466,2466 OLD HAPEVILLE RD SW,33.685528,-84.391904,,,,,,0
999964,902810,HOWELL MILL RD@NAWENCH DR,HOWELL MILL RD NW & NAWENCH DR NW,33.832556,-84.418114,,,,,,0
999965,902811,SEABOARD AVE NE @ MORELAND AVE NE,,33.758383,-84.349261,,,,,,0
999968,120028,KIMBERLY RD@CASCADE RD,KIMBERLY RD SW & OLD CASCADE RD,33.725038,-84.51514,,,,,,0
999969,120026,KIMBERLY RD@CASCADE RD,KIMBERLY RD SW & CASCADE RD SW,33.725181,-84.515304,,,,,,0
999971,902907,17TH ST @ MECASLIN ST,17TH ST NW & MECASLIN ST NW,33.790888,-84.399662,,,,,,0
999972,116122,ATLANTA AVE SE @ PARK AVE SE,,33.730117,-84.370576,,,,,,0
999978,902844,FAIRBURN RD@SANDY CREEK ROAD,FAIRBURN RD NW & SANDY CREEK DR NW,33.779758,-84.502571,,,,,,0
999981,169005,RIVER RD @ MORTONS LANDING DR,RIVER RD & RIVER MILL LN,33.661386,-84.246402,,,,,,0
999982,150064,NORTH POINT PKWY @ GREAT OAKS WAY,NORTH POINT PKY & GREAT OAKS WAY,34.061846,-84.265327,,,,,,0
999984,116124,ATLANTA AVE SE@PARK AVE SE,,33.730207,-84.370413,,,,,,0
